Numéro enregistrement,Numéro battement,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Centre 1,Centre 2,Centre 3,Centre 4,Centre 5,Ecart-type 1,Ecart-type 2,Ecart-type 3,Ecart-type 4,Ecart-type 5,Période interpics
183,5549,0.1510709829214665,-0.1121533072018269,0.4922769504728515,-0.1903175080160483,0.396691225960619,-2.801318361126604,0.5770903014071134,0.8148301225932127,0.9900715287838424,2.260494404042946,0.0610786853559799,0.0215206969406505,0.0518768554394191,0.0374023733939247,0.1198599094302224,1.66
183,5550,0.0675284423555775,-0.0569971760685965,0.6978094345799152,-0.1844409056353373,-0.2023261085766352,0.0187759650031828,1.1508809322385414,1.6118482172854385,1.972075401340255,1.971804539236143,0.0099500545871527,0.0008149949842068,0.098604854042331,-0.0181939628241821,0.0348049254301316,1.528
183,5551,-0.1081086638150505,-0.1087388422079913,0.2897391503173757,-0.0186232512879241,-0.0333987885416325,-3.141636485900163,-3.1415926535888548,-1.1226189652242782,0.7049002906938189,0.7047239411071595,0.004386225585799,0.001,0.0010101440599323,0.0010000015478243,0.0071728997036693,0.492
183,5552,0.1425300894776985,-0.0328632370360561,0.6905388981226507,-0.1493979046271918,-0.1545938560585278,-3.1416922716659275,-0.9787067096387404,-0.5779517971683754,-0.2649536750121016,-0.2650613821084009,0.0026826498601942,0.0008025337082374,0.0903614981478871,0.0009652425324431,0.0222375819933892,0.952
183,5553,0.0474473261068704,-0.0440953317009758,0.540481163557159,-0.1273448480743111,-0.161425411086482,-1.1030357866207,-0.3116875941899845,0.0422546503144928,0.3109988685049605,0.3115450536221583,0.0089589884482575,0.0031373059250068,0.0788383164684385,0.0032419550207014,0.0358442024263783,1.372
183,5554,0.051584822233486,-0.0317042954585433,0.5454722721740622,-0.1035763395423946,-0.1426176751421408,-1.1144513843184862,-0.3458483900453457,0.0386813101040236,0.316654543783348,0.3168062968523749,0.0129006622426184,0.0019650357309168,0.0814986021176006,0.0009241656115714,0.0347230291515431,1.328
183,5555,0.0587046255550483,-0.0262222013125654,0.5275492349628315,-0.0971730526339889,0.002205001573588,-1.1321502866306603,-0.3675797510628867,0.00518422671866,0.2989510894525657,0.5734258182975089,0.0190812141314705,0.0012283330741495,0.0863569501454154,0.0148921605253375,0.0099740732491825,1.288
183,5556,0.0618918770772735,-0.0260676868180083,0.5294897919434286,-0.0753242319671057,-0.1044798500603102,-1.1354998334154858,-0.491972002308035,-0.1320623583749873,0.1514022801551143,0.1512226691698514,0.0188333110372339,0.0031064192508232,0.0844672153080529,0.000937107052688,0.0255572156672785,1.276
183,5557,0.0350186686636071,-0.0542213123001335,0.5213436717714265,-0.149275034118112,0.2953965843075287,-1.2940549890657935,-0.6508364889622625,-0.341456512718328,-0.0978328284387727,1.5626407615329618,0.0123429660942503,0.0052872127747704,0.0684905306329108,0.0316772075851727,0.1062994976478528,1.38
183,5558,0.06450373592525,-0.0418327590759879,0.5383383231131891,-0.0868483124127004,0.3157090651162075,-0.9573804772660502,-0.3018798454558369,-0.0250281968943436,0.200018816543009,1.7073380257164996,0.0222894252975961,0.0036455281697951,0.0648405484387257,0.0161319811792973,0.109851653004657,1.708
183,5559,0.0384902565221756,-0.0387322032226172,0.5416409655404673,-0.081451653784288,0.3365939945870003,-1.0425328705917352,-0.3495443940833141,-0.0835305527064349,0.1322544803995614,1.5602875214034522,0.0099872849281816,0.0024541778993373,0.0633030625851971,0.0024742034692878,0.1133258381156164,1.744
183,5560,0.0335830869041127,-0.0485795467210266,0.4851836455087403,-0.0911354798289005,0.3216834037031754,-0.9350778568986576,-0.2956053392120696,-0.0333384776958183,0.1680078404274201,1.5741960193851223,0.0099952391084578,0.002357915522443,0.0589570353066821,0.0115904746423856,0.0961145022134496,1.848
183,5561,0.0325197600760248,-0.0581270362568413,0.4900951987955666,-0.1102027823859164,0.329601601491661,-0.9162978345641634,-0.3071362455249944,-0.0585320387404701,0.1373583206328248,1.5053744029040332,0.0099974115576263,0.002287641858999,0.0587298626276042,0.016016847850862,0.098607775855138,1.888
