Numéro enregistrement,Numéro battement,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Centre 1,Centre 2,Centre 3,Centre 4,Centre 5,Ecart-type 1,Ecart-type 2,Ecart-type 3,Ecart-type 4,Ecart-type 5,Période interpics
238,7455,0.186059485915217,0.1860683257166079,-0.0395119814089164,0.0025105226320001,0.0007028327408091,-3.141592655325644,-3.141552304133402,-2.046358517475912,-0.7205487737591265,-0.1441103702540356,0.0099996026435605,0.0009790344865566,0.001,0.001,0.0099744610323509,0.578
238,7456,-0.1617591270608449,-0.1617852769671131,0.0239275682794226,-0.0059387520794728,-0.0039658986630302,-3.141595771453503,-3.1415926295560297,-2.430288868548193,-1.6004339933381966,0.4544740457437428,0.0094354454899286,0.0009999999903341,0.000917139322153,0.001,0.009068415961631,0.356
238,7458,-0.1002289407640677,-0.1467414513977961,0.034095071308773,0.0261791706437181,0.01822268156849,-3.141592744354952,-3.1415926535896963,-2.118748533816363,-1.1933181397356578,-1.1933668730094944,0.0099803945090123,0.0010000000001665,0.0010000000046004,0.001,0.0043366893944418,0.16
238,7459,0.1797258056443566,-0.0270966790937813,0.3644843951333754,-0.1207853880749565,-0.0348712765516134,-3.1415930119200164,-1.2430762298376878,0.1582097019793414,1.4690900898081765,3.096409533934647,0.0099180896123745,0.001,0.001,0.001,0.0100058712584932,0.28
238,7460,-0.1014835350458058,-0.1322538161684721,0.0123000644549637,-0.0432420585378327,-0.041147836119019,-3.14159276117608,-3.141592653568708,-2.3199453441694824,-0.2899931680236731,-0.2900384823808706,0.0099769259762388,0.0010000000005342,0.0010000248023893,0.001,0.0062407800927349,0.396
238,7461,-0.1375687753190012,-0.1376811054379577,0.1322903394067856,0.0016624844342142,0.0403134873608602,-3.141604170981163,-3.1415926532794103,-1.278738718295343,0.6156890125125729,0.962856172178626,0.0079495145166555,0.0009999999999861,0.001,0.001,0.0107279688658545,0.124
238,7462,0.2518773731427912,0.2519652471027053,-0.076217378630326,0.0025906579884765,0.0516091358310143,-3.14161222053954,-3.1415926481960974,-2.481376169848194,-2.059195212360463,-1.0821576418804106,0.0063200308892089,0.0009999999995212,0.0075447366299695,0.0009909425639973,0.0091742365274549,0.552
238,7463,0.2194993683765743,0.2196007659007013,-0.1131125368830887,-0.0162215938487844,0.0326680794187647,-3.141610771466516,-3.141592650856171,-2.6177004291419177,-1.2676601935537763,-1.2676066563137276,0.0066884672815692,0.0009999999998751,0.0077985840240328,0.0009999999997571,0.0097345711635065,0.4
238,7464,0.0044400650883967,0.0929720671221055,0.0200955408582827,0.0230249492277141,-0.0377453417928979,-3.141596358499848,-3.1415926535897905,-2.0654669934859307,-1.3711923736662632,-1.3711508892714868,0.0093207353230217,0.001,0.0009997868892348,0.001,0.0108168775685879,0.512
238,7465,-0.2168130399748898,-0.0491976975291891,0.3320835784595508,-0.1286686480236372,-0.0933029969316022,-3.14159899228276,-2.088544835872095,-1.1408018015828856,-0.1228555786320031,1.6669798908190203,0.0086753537724939,0.001000725598255,0.001,0.001,0.01167692884169,0.212
238,7466,-0.0271490764107659,-0.0251985886363242,0.1858420224074851,-0.0214752905385801,-0.0035038642437731,-2.944874869949339,-2.782836067796129,-1.6826231138563272,-0.6422040930276564,0.7347780172583062,0.005388867837745,0.0022688717873909,0.0036827536345613,0.000975486132113,0.0101852067240889,0.504
238,7467,0.0074947474491509,-0.0972749277050867,0.3873823747941488,-0.1807658524332952,-0.0247633312529047,-2.911860874873332,1.3261806774992415,1.671822254152595,2.015637925506311,2.440912964897485,0.0108594259274865,0.0052298689950579,0.070622535910821,0.0315420880744519,0.0117566972100382,1.668
238,7468,0.0853604399251494,0.039475111749696,0.1920504441070993,-0.0208537718068852,-0.0271479993198072,-3.1416717410512502,-2.500191142707952,-1.5668718542326563,-0.7082202274153688,0.4298050535414072,0.0032347415602731,0.0001323115446986,0.0033413314857723,0.0010264358028106,0.0107988470912545,0.52
238,7469,-0.0165914669183045,-0.103010842190854,0.3803137321605296,-0.1865468472632024,-0.2075404468057261,-2.657319311427091,1.3404551424383004,1.7016438190727092,2.0604318994941364,2.0609547506306383,0.0119465861180941,0.0041465074229256,0.0734852179084176,0.0009591526471665,0.0459141922068942,1.556
238,7470,-0.1064459711834188,0.0492581920145911,0.1854700121422384,-0.0132574810311965,0.072453568391744,-3.141655918776971,-2.3695855019852314,-1.331226375605139,0.133118332784639,2.369324397191164,0.0034248488796181,8.733974569863182e-05,0.03396372162951,0.0009999936054241,0.004019210571558,0.468
238,7471,-0.0202713571966011,-0.0808875210845718,0.3432602255803663,-0.1836356776594664,0.1942015932862819,-2.89699172855699,-0.6643840586067147,-0.4430093320361854,-0.2293135097582423,1.4370713751296784,0.0099418662939287,0.0026292520221318,0.0480091880628715,0.0006815471577718,0.0467975893608291,1.42
238,7472,0.0311387603226246,-0.0402488307196741,0.4351340894528953,-0.1439457580502378,0.2747671931407456,-3.018250666846345,0.0289566136223116,0.2470325585877795,0.4570908479818869,2.133081422867154,0.0099606221107832,0.00166149531577,0.0512417017707695,0.0003638761401591,0.080455737335301,1.868
238,7473,-0.1004258093609161,-0.0683231521564383,0.4546011517490475,-0.2330264850452897,0.2727558282647595,-3.141658340279458,-0.2362456564203245,-0.0073917489779562,0.2204973579559443,1.9211430250691244,0.0097154082072014,0.0086807772915639,0.0563334661891545,0.0497882576438829,0.0801977028214479,1.596
238,7474,-0.0646358850108456,-0.0861738948470107,0.4324166778385256,-0.2099503818753941,0.4022095076819797,-3.1415970586271333,-1.7733780259938818,-1.6580012257201364,-1.5516582930318168,1.3854822558439135,0.0104257878415125,0.0126603005291121,0.0264684518855921,0.0283396435800377,0.026157005739887,1.596
238,7475,-0.0539207074838931,-0.0690173053059547,0.4296739443134972,-0.1921357399069263,0.4178022505559352,-2.5195643531799403,-1.971585917100031,-1.8721698901955344,-1.7704758592659322,1.4568020350661504,0.0137043151110849,0.001099737076601,0.0287230417812524,0.0314886169238335,0.0213441028896082,5.2
238,7476,-0.038122389828333,-0.0485378337817209,0.4438191318259239,-0.1635856305621993,0.2263319764016012,-2.975494686900881,-0.2680951501179998,-0.0696385947307909,0.1145610505822923,1.538971906683819,0.0164176191724596,0.0127429833160053,0.0413818110729059,0.0395268476962193,0.0764569201054791,1.912
238,7477,0.4172326887232309,-0.0576529159580319,0.3892167911903255,-0.1996797255741323,0.0803611954750588,-1.552786082732945,1.519396464759421,1.6137447274325698,1.7035495663869549,2.1650068039515213,0.022072431397378,0.0028916332199803,0.0223047098494983,0.0267731943591223,0.0221536450139319,2.024
238,7478,0.3811421804232218,-0.0550594646628312,0.4141078956055821,-0.1835202610283745,0.2208083319005245,-1.705316561927141,1.4355717722849464,1.5299160321956495,1.618977895305349,2.335240428614545,0.0219317535589007,0.0006965531532961,0.0243532188986199,-0.0285646822020927,0.0719402236103923,6.032
238,7479,-0.0497095599071132,-0.234302526612541,0.2750100850643018,-0.3469786474239533,-0.181333815000287,-3.0700638824056754,-1.0724468790704984,-0.9499277284797824,-0.8235152056889865,-0.3265976997356866,0.0188979760791696,0.0589065435715454,0.0266737073087084,0.0548757192693751,0.0531501334267406,2.072
238,7480,-0.3743956005416258,-0.3449434766312833,0.158478799831896,-0.4727070619937318,-0.4743666851323741,-3.0667466754542163,-0.232424274168537,-0.1388874290018789,-0.0449926434004523,2.9097933159684457,0.0574982629761548,0.0626327259272132,0.0263056498206796,0.047404463178891,0.1480433204779748,3.892
