Numéro enregistrement,Numéro battement,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Centre 1,Centre 2,Centre 3,Centre 4,Centre 5,Ecart-type 1,Ecart-type 2,Ecart-type 3,Ecart-type 4,Ecart-type 5,Période interpics
194,5939,0.0633872600835839,-0.1099318856918503,0.8089648384990985,-0.1698273262282899,0.1228140965205336,-3.012112688383443,-0.9268130682811414,-0.5725503456900748,-0.3189918749991125,0.6814736680304645,0.0099739462203662,0.0003249894556512,0.0376445471895738,0.001738405400158,0.0100162680904857,1.014
194,5940,0.0598063262836589,-0.1951167366603956,0.5060862896559215,-0.3299249494109541,-0.0333658400849791,-3.0333600870290383,-0.2193133584101675,-0.0426933487437578,0.1395630462610148,2.5377688613807354,0.00999963812905,-3.798646358677079e-05,0.0243128190937348,-0.0001134347343844,0.0099998070056294,2.18
194,5941,0.4289183969715498,-0.0881881478958075,0.6592655459216811,-0.123436385129426,0.4190803262610574,-3.1417157464197256,-0.3649186226440548,-0.0851236402813637,0.1015195498553043,1.402029990112002,0.009923146682526,0.000157874349065,0.0303851978765691,0.0005204283488176,0.0396779715444062,2.232
194,5942,-0.0954898782179646,0.0011629579241465,0.75029611676638,-0.1678182617393032,0.0883154052848717,-2.9847833817571607,-0.1622136160872445,0.0217251101158257,0.1827679686055469,0.7516030613362971,0.01000012138196,0.0010850153187847,0.0321665591554711,0.0009286695905459,0.0099999586607068,2.348
194,5943,0.0823902618839168,0.0277386961160734,0.7331042352939616,-0.0503889244722318,0.1267544056786643,-3.048629946670507,-0.4511431933813311,-0.0135276659219237,0.2101051772952941,2.7423998532336245,0.0099998508421194,0.0004874747290818,0.0309081454620125,0.0019154960760315,0.0099997748134777,2.296
194,5944,-0.0971149583332635,-0.10595918903147,0.758121770739049,-0.2287050101066313,-0.0954832231488705,-3.025442220922887,-0.1659292580055134,0.0219353958368112,0.1935840543585255,2.7488935720620598,0.0099997514350951,0.000496645081809,0.0338942316454307,-0.000140233087532,0.010000239929812,2.3
194,5945,-0.0534757410569088,-0.0014954629525519,0.6965393109087775,-0.1750293734791394,-0.0328871938018715,-3.0370562955676768,-0.379634196619619,-0.060581305875735,0.1142998887802475,2.8940065425679142,0.0099998832898722,0.0007765905310892,0.0329098261405971,0.0060894896128916,0.0100000713047259,2.248
194,5946,-0.0273364854261449,0.0675114539128434,0.817563038058881,-0.05825810505998,0.2733109570274823,-3.0018468725987533,-0.4380492750514424,-0.0349164682986225,0.1316860484455684,1.2496228205938364,0.0100000287301015,0.0002050201143845,0.0394607713984215,0.00053318375287,0.0162266807579341,2.32
194,5947,0.0023610871527863,-0.0103106771070409,0.8354793193502867,-0.1064163888541116,0.447919889427819,-2.954910577399616,-0.2612834298214251,-0.0106218924251731,0.1591130818595798,1.3762116023985955,0.0099999980661579,0.0017471214041876,0.0510342624720485,0.0018318057298645,0.080991508213436,2.356
194,5948,0.052371004947384,-0.0630610489497499,0.8667994498703911,-0.1518504521166348,0.3554045856473504,-2.8503548797258604,-0.1747428628863782,0.0244582288528416,0.2065551199218833,1.4913953374292108,0.010000060892874,0.0018837928684307,0.0458819123416572,0.0051974062756772,0.0336190662550317,2.352
194,5949,-0.0914681220660147,-0.070825571189872,0.6449336828256865,-0.2481854239974205,0.05060412119827,-2.977254764176477,-0.2821133876974005,-0.002535002486717,0.1615989246397532,0.5669657183221481,0.0100001742330723,0.0004581073905625,0.0346417068889928,-5.025204984177109e-05,0.0099999729394378,2.308
194,5950,-0.0419992543153543,-0.0719561910688016,0.6924015585598775,-0.1678957249855965,0.4306980527073367,-2.956472809162504,-0.2613456908495205,-0.0381129717184281,0.1294658218309974,1.4536927468459253,0.0099999337586403,0.0004701660741419,0.0358362480706577,0.0008371456931545,0.038325721681613,2.284
194,5951,0.0402640642652971,-0.0661064375631225,0.7337180726518008,-0.1237714498125166,0.3497094193755057,-3.0338193207136825,-0.3928194888475408,-0.0055265282711132,0.1606248008996424,1.5519359930096053,0.010000045977444,0.0018662349301746,0.0429058546411028,0.0018353457288945,0.0100007051775968,2.332
194,5952,-0.0627475700739749,-0.008657005774909,0.8723282182623032,-0.1120023562255656,0.1376677814156165,-2.974687131311322,-0.207289766561001,-0.0081080615826648,0.1794227600131598,2.700100626980793,0.0100000695769552,0.0006406586387498,0.0447665132730775,0.0018431483340259,0.0100001494492029,2.332
194,5953,-0.0793329847083497,-0.0596845836957063,0.7485562626247094,-0.1586956311486799,0.4417326152800415,-2.990060191428632,-0.1758869698207076,0.0080990220018601,0.1802367855544783,1.44774928985283,0.0100001036460777,0.0005176254846962,0.0385090628245146,0.0032993370719093,0.0378632740395718,2.336
194,5954,0.0127523868386054,-0.05087238393187,0.769128536068772,-0.180903015565093,-0.0774656819301496,-3.0455847286940325,-0.3249301492801555,-0.0746496146717031,0.090674300853531,2.8215662372997783,0.010000010478493,0.0018613703829929,0.0361721678408246,0.0004856429222644,0.0100000629066659,2.308
194,5955,0.0025162923423042,-0.0587252020670723,0.8852874301518576,-0.1342805544155107,0.3734976298577205,-2.976579706208543,0.2982929257349886,0.672693726360795,0.8822367049661142,2.2658144877243225,0.0100002314508723,0.0005816276138621,0.0512088084150255,0.0003697611739007,0.0318916010503584,2.404
