Numéro enregistrement,Numéro battement,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Centre 1,Centre 2,Centre 3,Centre 4,Centre 5,Ecart-type 1,Ecart-type 2,Ecart-type 3,Ecart-type 4,Ecart-type 5,Période interpics
108,3128,0.10865206773032685,-0.09599274079956112,0.9669860373688508,-0.0728681869703496,-0.024525937198694663,-2.3856631820018883,-1.4607989449648708,-1.110838499308085,-0.8068450604299691,0.2425033146702218,0.029656147346364105,0.0031139483881230104,0.07006963556600755,0.007479540539672263,0.0096285721710065,0.91
108,3129,0.15132675970482573,-0.06859942891124543,0.8973391168216426,-0.09807567843090631,-0.03545817173885633,-0.8884923373255653,-0.17429730663620924,0.06528432336197565,0.29303623814367674,0.5654037192591657,0.038438552700293976,0.0008508845011867272,0.057174097526777545,0.020963343004816823,0.01010386681596749,1.514
108,3130,0.18292138899096633,-0.06389296698986703,0.8754358392614484,-0.1824932219013716,0.35012412177628977,-0.9769245283420309,-0.23759988590417858,0.010249628258268632,0.23723267154647293,2.182268398895194,0.0365502408949223,0.000859597140293433,0.05206405612944839,0.03460353050721467,0.11243643815582852,1.44
108,3131,0.14586154907209312,-0.06916833340266952,0.906983033806059,-0.1390930148202914,0.313506214058877,-1.044060999016458,-0.32796897376424766,-0.09390964866525553,0.12907622736537233,2.0542027219767336,0.027320897798288314,0.0008068984719372404,0.05256728924201476,0.015931062190116904,0.10543319112076402,1.416
108,3132,0.1447096100484238,-0.0923118603681108,0.9226426179333436,-0.05685765671767123,0.3150960049121608,-0.9249347978788427,-0.265982756634897,-0.016600287130513577,0.20798384442889925,2.0917134107059825,0.040079841552146264,0.002943471751461583,0.056684856495121755,0.0029525662869682107,0.1058598246815941,1.498
108,3133,0.09903989708762977,-0.07948759413312503,0.9238581473277292,-0.11916588787104386,-0.020530323952181927,-0.9196216223806204,-0.22885831550994692,0.012655103302430672,0.23682259895204438,1.0361004841410009,0.020241710807840756,0.0008023832162019636,0.05233334691583014,0.021709017680413382,0.00990748776458948,1.518
108,3134,0.14615157845240015,-0.05944687312476805,0.9205791130040718,-0.14553999766070466,0.3459792793083634,-0.9580348262192353,-0.16398472949221854,0.07888257936864074,0.2930038787956841,2.2008512309909096,0.038788602691388216,0.0008758458390167582,0.05370995624833905,0.017161773615030317,0.11708531274587419,1.494
108,3135,0.17257455176441866,-0.014264140858716582,0.8491945444076278,-0.15852820076561464,-0.00807608978927337,-1.0260360196660683,-0.1853315252451729,0.05982306546409448,0.2936165224877163,1.188831966775143,0.036411989569149365,0.0009626155432440323,0.05827381157034924,0.03093284981731361,0.00990019507864824,1.42
108,3136,0.11358151492033935,-0.053244130200461495,0.8067803934961736,-0.17614177734609957,0.36591052214329645,-1.0621408242608945,-0.3057810330334838,-0.071660783706824,0.1527636868807958,2.1424904879561293,0.027033550661481318,0.003152135024212349,0.060026901047663846,0.031018425911448176,0.08478861437139332,1.366
108,3137,0.12398855365632003,-0.06145340011772741,0.8826141667381576,-0.10179842036936655,0.3393915382852483,-1.1414135397661733,-0.3547654215117625,-0.10704196170826048,0.12327668079229043,1.9105532681802944,0.026453320222323946,0.0007964028967678569,0.05644564366208673,0.004578888638861016,0.08565370536136155,1.424
108,3138,0.14378394021996346,-0.09154241046686235,0.9188709648637552,-0.053574032713341456,-0.0038261958084750644,-0.9627271238427958,-0.2849076323797846,-0.04817963611061753,0.1713085401759923,0.9465576576858787,0.03397633340691861,0.002847150728876555,0.05373726098532436,0.004080001476182817,0.00998815828044365,1.516
