Numéro enregistrement,Numéro battement,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Centre 1,Centre 2,Centre 3,Centre 4,Centre 5,Ecart-type 1,Ecart-type 2,Ecart-type 3,Ecart-type 4,Ecart-type 5,Période interpics
173,5206,0.06526705934232618,-0.10313537754302257,0.7715331545452441,-0.036757768832931206,0.05616982541316983,-2.8632104260441014,-1.6831588453692354,-1.2322080049001671,-0.8085955261417267,0.02651682576701095,0.008066470490637453,0.022160470720722032,0.11507167147679118,0.0010194608624493054,0.02017919764369558,0.446
173,5207,0.03060783942164323,-0.04184634408202138,0.7597883577416745,-0.02458282482536484,0.2635208421532248,-1.1970188295287938,-0.3990056118635127,-0.09538395346606382,0.19720966238280543,1.8757563180374865,0.010359085615454051,0.0008640482078565711,0.07934228245396684,0.0009487316360916035,0.09374738235834155,1.316
173,5208,0.10461174828506625,-0.04348303595491773,0.7481007141925036,-0.018965193789612752,0.29102709993170045,-1.0026153581561177,-0.3075055680794126,-0.0029305114585053763,0.2985492588739357,1.8494143599295996,0.03276320336417997,0.008813033395630625,0.07778102564545425,0.0018572880184735954,0.10137003216099126,1.424
173,5209,0.027110501984455967,-0.041616421011917086,0.7538954174449044,-0.028860546445281403,0.27542459854482193,-1.1509009710341904,-0.39570473291180225,-0.08361157761414731,0.457768309606722,1.7640731477645901,0.013710366468083794,0.004148292910561814,0.0770311351271307,0.005061373888253346,0.09984150201959456,1.396
173,5210,0.030762271606602228,-0.036622693354964826,0.7714104163635349,-0.018265084092954676,0.2552069402683514,-0.998350705171669,-0.344516706880555,-0.04169121200481273,0.3012117014085582,1.7041752153845418,0.01704626686431201,0.0031306003840926235,0.07309580864629002,0.0023340367069278316,0.09698579463350264,1.432
173,5211,0.05383014678113624,-0.05604697220079835,0.8020131754465605,-0.04218243758184169,0.2635138198242571,-0.7768270043756579,-0.23039860927168687,0.052744453150403735,0.3243427734348648,1.8695725800881784,0.022968394963485867,0.012138663249133508,0.0712135138313607,0.007022526522413843,0.09850483664852447,1.488
173,5212,0.05232745985813238,-0.030888607160148508,0.7121207018203776,-0.05690733008512935,0.3017351758776999,-0.9045565918802994,-0.25400144810439484,0.07640889924111097,0.3612071459647572,1.992176395168865,0.017888411268903625,0.0009041253844495743,0.07664660431893906,0.005547410656531936,0.10219150673337594,1.456
173,5213,0.0499157601299803,-0.03640880867603978,0.6686758579053691,-0.04324108772250246,0.29901860748102166,-2.9906471523962885,-0.33963191404951515,0.0479472108523263,0.3394970757400449,2.000197401181175,0.01879650170720369,0.0009120669555360831,0.08028976640303977,0.0031724727915766575,0.10039314405650572,1.36
173,5214,0.07928880310965825,-0.0203780937547737,0.6702880298321796,-0.04077754224073182,0.3095526538870961,-1.1432464237462892,-0.3458635857418997,0.019572524448574706,0.3363060849132875,2.0367603174879982,0.025100461684717017,0.0009472770715238519,0.0773492845871905,0.0027019476217013784,0.10202200652976177,1.304
173,5215,-0.03226397822612567,-0.07832509821700744,0.7152019886560173,-0.04886182002680371,0.29322176529919736,-3.1416267013936885,-0.3893629309985813,-0.08249388029475985,0.22233165208296396,1.797851718259057,0.009430885006021473,0.013823360931397953,0.07504028559555855,0.0027645291603418643,0.09203629358433806,1.316
