Numéro enregistrement,Numéro battement,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Centre 1,Centre 2,Centre 3,Centre 4,Centre 5,Ecart-type 1,Ecart-type 2,Ecart-type 3,Ecart-type 4,Ecart-type 5,Période interpics
1,1,0.09479266102585777,-0.07466793033355874,0.8217367514634442,-0.12022345513893583,0.25041077149418167,-1.3156925053258464,-0.37199203132535924,-0.09535602429493178,0.14708702088555478,1.9120456294011805,0.011256309246459968,0.0015128443055826826,0.022690198256045194,0.0012621089519350833,0.018423638546131313,0.702
1,2,0.05813494296052776,-0.12054763041844285,0.8781909199741278,-0.11223151110934741,0.32482303625367254,-1.2531890697639236,-0.3616868004515487,-0.11191858626490067,0.10426854857857891,1.6542104057143359,0.012033153355439771,0.004189161330084563,0.028053248979159798,0.0031995093411404233,0.02075291275850566,1.552
1,3,0.25255648049291846,0.18257073545649782,1.1051020900027995,0.17251140993926314,0.4392224920816794,-1.2783320435130785,-0.612628567935495,-0.19052629318086745,0.20731932587894325,1.4074919197134883,0.017371597809223698,0.004911008786368376,0.03763202924161948,0.005187715756077841,0.0235685452882965,1.168
1,4,0.09340873007042855,-0.0809012650973255,0.9416928404153103,-0.12330895217037532,0.3496507534541898,-1.0443342169263385,-0.2232954690746294,-0.0060168319886494855,0.1739682321349936,1.52315118129611,0.013132166345541678,0.00342633066712951,0.03288580164379236,0.004501798821641985,0.02165340612797114,1.86
1,5,0.24625539905672836,0.15126843408359114,0.9979994341821572,0.15909137555664468,0.3904676966584636,-1.0412244659609902,-0.35518747448971133,0.03863534906045124,0.4364109218151622,1.5304936237659066,0.018440816543470476,0.005852502436692816,0.03421065157338656,0.0062540366218957815,0.022651096803692677,1.868
1,6,0.07369178634655349,-0.10004858835130703,0.8869965660197558,-0.13021307367175092,0.3087002084728034,-1.0787442553268671,-0.23736833398605706,-0.01990347534735313,0.17078908785328917,1.5061447352645783,0.01165774140701673,0.003922653956894368,0.03073289503440925,0.004890886581702584,0.020692039689482335,1.836
1,7,0.1963813307213219,0.1710962012457203,1.1406955833379517,0.17483012632828568,0.49739528166390307,-0.8174282976099204,-0.33328389132743147,0.08691907601247618,0.43098482791213066,1.672363103632235,0.016568834320936067,0.007042788862913911,0.039247820001438394,0.007456678731398937,0.026369490568675102,1.868
1,8,0.048440731169303,-0.11370470723382936,0.8038898259661659,-0.16282024427129338,0.28269602077084116,-0.9997008718134655,-0.17555135963999174,0.0542392685132477,0.24852128567408444,1.7508504293168454,0.01111376721635234,0.004258912662110512,0.02789777298535384,0.005543832131497044,0.01981457933925499,1.776
1,9,0.017192710076612255,-0.15606003086405376,0.6302082453625789,-0.15137186151172116,-0.20686803965437667,-1.0154267246820878,-0.18147658515749826,0.05505313553878395,0.2529660312876382,0.252128838397789,0.009998780917550324,0.004981271935770915,0.0221676504141683,0.000800395310658597,0.01666466147566789,1.732
1,10,-0.10089862745542555,-0.1775956599244397,0.7003744439000907,-0.2044430758954672,0.23981259881364775,-1.2466057999774627,-0.18970405464974177,0.048663089726715666,0.2511704277908947,1.756360023561335,0.013040689242278481,0.006537346788722188,0.023277224416746522,0.00764731326870911,0.017835815405148205,1.598
1,11,0.06810160372211896,-0.09947251214991362,0.8697905542623768,-0.15627311408045802,0.32754342659025604,-1.097922737199073,-0.2254385381567104,0.01881309339076634,0.21607237489757308,1.728895298987139,0.010363091280890342,0.0032048310233101706,0.029176285074192794,0.005509177202844814,0.0202262657811043,1.662
