Pic P Amplitude,Pic Q Amplitude,Pic R Amplitude,Pic S Amplitude,Pic T Amplitude,Pic P Centre,Pic Q Centre,Pic R Centre,Pic S Centre,Pic T Centre,Pic P Ecart-type,Pic Q Ecart-type,Pic R Ecart-type,Pic S Ecart-type,Pic T Ecart-type
12.0,22.0,226.0,-7.0,25.0,-0.7036091963104099,-0.29130317044698506,0.0761869830399804,0.4167876131010706,0.8739095113409547,-0.04456297086690783,-0.030132046381517646,1.8273018449912235,2.667823275312715,-0.18109219450301656
21.0,19.0,236.0,24.0,79.0,-0.5432829400944756,-0.3165213650985206,0.05196619426990612,0.42045375363833326,2.1117171671498305,0.14317663510046635,-0.1714337470844221,0.14912314150061245,0.07347430612083897,-0.8230880930397944
-8.0,-27.0,220.0,24.0,16.0,-0.8734689251916326,-0.3908894085111725,0.014477385500414108,0.3908894085111725,0.7769530218555403,1.7149818653885434,1.5785747475745908,-2.4471522323779498,0.09414991784008409,0.1020394271447302
16.0,-51.0,43.0,-49.0,0.0,0.2301760954115295,0.342153655341463,1.0046875515935678,1.3064048658492204,1.5023655957266042,-0.031777599768447046,-0.10382193796084577,0.2129042510834003,0.4135862985468727,0.09999999999999862
100.0,-8.0,0.0,-3.0,62.0,-1.364967842594186,0.23832771854819113,1.191638592740956,1.6249617173740303,1.8705114879994404,0.7250746826082078,0.10000000000004836,0.09999999999999862,0.09900536646469224,0.10000000059245626
67.0,-61.0,46.0,4.0,11.0,-1.4757937320508805,-1.2831857317479436,-0.15356583807936852,0.32535135186306885,0.7522123255074149,0.14028412298753892,0.5716576972419304,0.04075513383673806,-0.009984854884352612,0.0071284484455333055
8.0,55.0,125.0,2.0,93.0,-0.8280489245885678,-0.758698093383495,-0.6532848299517848,-0.5450975332718717,0.05131961509175387,-0.05434503796409177,-0.08646212338640569,-0.34395207479544765,0.010355578534193883,0.1165412638858413
1.0,-18.0,70.0,-23.0,0.0,-1.0672973122560334,-1.038539192586379,-1.002359622679395,-0.9680354153317436,-0.9392772956620892,-1.726049858596923e-15,-0.23212504273482293,0.24015573399435736,0.6829188199284765,0.09999999999999862
-3.0,11.0,66.0,0.0,14.0,-1.2016726616647064,-1.1495822174370884,-1.0813257732767614,-1.0166617735459251,-0.9663675515330525,0.32363988224118734,-0.03660160188165133,-0.02974181436119608,0.09999999999999862,-0.018521281061070774
-83.0,-87.0,-84.0,-88.0,14.0,-1.298260686499252,-0.5054297329119226,0.16847657763730783,0.6838166974690716,1.77395925865165,0.09999999999988493,0.09999999999999862,0.09999999999999862,0.09999999999999862,0.09999999999995599
1.0,3.0,65.0,-3.0,4.0,0.3387603959496466,0.3738240763317471,0.41793644842535693,0.45978664759108945,0.5355694406749838,-1.519617764955683e-15,0.02225065202850584,-0.1558548711793815,0.20723946281421615,0.010440918110694468
-87.0,-82.0,95.0,-9.0,-77.0,-1.2987184410913928,-1.2828884550140978,-1.2235260072242422,-1.181312711018123,-1.0823752980350307,-0.14316707176040958,2.685121698870763,0.9658020009858376,0.0010945786288854929,-0.027975173567961233
39.0,27.0,131.0,21.0,18.0,-1.1148420751784394,-1.104501511002871,-0.9817073114179995,-0.8951050864476162,-0.8718388170525881,-0.24024737209696576,0.010903196323332032,1.6955630817467893,-0.030016953348557335,-0.14735895753542405
28.0,-44.0,125.0,10.0,25.0,0.8327605689125219,0.9009079149773767,1.0889945901163758,1.1762231930793892,1.2416446453016494,0.29268944973696065,2.009947015363213,0.12351125368812799,0.03837502259151475,0.04556843521866169
51.0,40.0,143.0,32.0,46.0,-0.899218113843391,-0.8603330062177306,-0.7242351295279206,-0.6205415091928264,-0.4585202274192426,-0.40914625648083247,-0.42221060460932736,-1.1379477325377052,0.15826871027884112,0.5013475924686673
-7.0,16.0,67.0,4.0,14.0,-1.2674568147324135,-1.15539508416156,-0.6375926049720984,-0.35164198213612696,-0.2666296348065136,0.13474494669198808,0.15009149011975015,0.22108462165967885,-0.02007083806100384,-0.05776066514560958
-68.0,0.0,52.0,-55.0,-49.0,-1.2191255073632032,-1.1578085439751131,-0.7394104408563806,-0.4256118635173314,-0.38232930112573804,2.9859088557314655,0.09999999999999862,1.0243455945306352,-8.340550472496489e-15,-8.520961713998076e-15
26.0,16.0,107.0,8.0,-8.0,-0.9505130611297878,-0.9379702083643635,-0.9034773632594475,-0.8783916577285997,-0.8493863107085566,0.26717222047037037,0.15489587123610607,-1.105011921002011,0.016122456246931205,0.7156547307597223
0.0,6.0,111.0,7.0,3.0,0.34440386909136844,0.4318160186069444,0.5961508596962268,0.7080384110761635,0.9178275699135456,0.09999999999999862,0.04920871188892873,0.8203648263304459,0.027707641565660822,-0.009988832762994108
13.0,11.0,129.0,0.0,11.0,-0.8916271832804736,-0.780173785370414,-0.6304082819287724,-0.5224378027034025,-0.4109844047933433,0.12974730165048096,-0.041659579528699794,-0.054943560366333966,0.09999999999999862,0.12834529201464123
-7.0,9.0,42.0,-2.0,0.0,-1.038893050394087,-0.8943947364304008,-0.2914879781681252,0.11211076083389448,0.17688586709347787,0.0007209554052727777,-1.6967203336770709e-10,0.1649376229238676,0.4589278808327666,0.09999999999999862
8.0,-2.0,114.0,-19.0,7.0,0.04520277199409728,0.4746291059380261,1.2204748438406394,1.8985164237521053,2.825173249631109,6.071360133391712e-10,0.8756350849808131,0.4735507251703326,0.5991729715297168,0.5378029807776614
72.0,-45.0,-19.0,-46.0,-20.0,-1.6308814321914227,-0.10300303782261633,0.36051063237915626,2.3175683510088634,2.369069869920172,0.9629202800327072,-0.06161612265738117,0.9968338737239846,1.1389551617796188,-0.07515801282363456
96.0,-82.0,88.0,3.0,20.0,-1.7154306780843624,-1.3117999302998067,0.6390820173255469,1.755793752862818,1.957609126755096,0.08769268164445387,0.4834106845072612,0.46369324415005275,-0.0011539986024985335,-0.007255805129596914
28.0,-29.0,103.0,-30.0,72.0,-1.400007647674827,-1.2820638961748692,-1.2315165741034586,-1.182500989064515,-0.9695895415516036,-0.012052679369888228,0.45602114589309506,0.03218667882418813,0.3185294985507866,0.19842230085488544
9.0,-76.0,65.0,-123.0,-66.0,0.18997136985725405,0.23864172081241808,0.47414341898256707,0.6201544718480605,0.6389946077016719,0.39174845625367144,0.07169538104262196,2.049425103021169,0.2990614287253863,-3.6231435026855254
7.0,48.0,146.0,-39.0,0.0,-0.8855496070521567,0.48494383243332395,1.2018173238564982,1.8765217863724262,2.6988178500637154,0.6809516165649954,0.37348825265540464,-1.2561100856980274,1.6058024192725482,0.09999999999999862
6.0,-8.0,78.0,-58.0,45.0,-0.9674800905518741,0.5109164523139111,1.2501147237468038,1.945830743918937,2.8372168947644845,0.46792341213425676,0.7524748149910736,-0.11279543019204552,-0.2336466115148511,0.07993426517621546
10.0,-9.0,81.0,-44.0,1.0,-1.0109623418126326,0.5109164523139111,1.2066324724860449,1.8806073670278005,2.858958020394864,0.6032950319051039,0.6087598810265775,0.9835044128386399,0.6080727310490402,0.08592785361846897
24.0,-10.0,154.0,-62.0,42.0,0.27365789665416296,0.4487989505128276,1.193148429412151,1.8718200131144762,2.856988441069464,1.303020341668399,0.8530239816530298,0.314154176906412,3.83871333103671,-0.8800666434335027
-6.0,-6.0,68.0,-14.0,93.0,-1.70301823982477,-1.5760852033160915,-0.8779535025183596,0.624087429501003,1.3645301424682934,-0.030281131512205677,0.5970784493471502,0.06084245545611755,1.8377349380829373,-0.6117211039574655
0.0,0.0,14.0,4.0,4.0,-0.1503953929910007,0.0167105992212222,0.0668423968848888,0.38434378208811326,0.45118617897300206,0.09999999999999862,0.09999999999999862,-0.004877148279669551,0.013638341352708397,1.653116344438287
8.0,8.0,73.0,-9.0,-3.0,-0.46330558325667637,-0.43791897595494067,0.6537051380196943,1.973808717709951,2.5577006856498716,-0.0432749241231264,-0.005304807643271743,0.4514571895931341,0.17454224686444184,0.09534871363066064
38.0,-18.0,78.0,-38.0,-11.0,-0.04216902890724539,0.5271128613405698,1.2018173238564982,1.8554372719188041,2.9729165379608116,-0.06779835676137694,0.7708124181696249,-0.025400575006132575,0.28533965189974564,1.657162288832437
81.0,0.0,2.0,-13.0,10.0,-1.3738463286340685,0.04803658491727525,0.12489512078491494,0.7589780416929472,1.3738463286340679,0.9678742402691278,0.09999999999999862,0.03097557801791089,0.12657542313835038,0.0024478533067820787
30.0,9.0,99.0,-29.0,48.0,0.367565059755512,0.5443036599166988,0.6262693875276839,0.7082351151386694,1.105256608254379,-0.21925236427575448,-0.01967112757476914,-0.71793887261513,0.6920013868885689,0.07653186190272132
-54.0,-94.0,22.0,-105.0,-62.0,-0.4435727618605676,-0.30409885220337873,-0.20806763571810105,-0.13947390965718887,-0.032010405495092265,0.016619371056228238,-0.9481786778158905,2.959459630361087,-4.749782375487184,0.5622911343727196
-54.0,-74.0,25.0,-77.0,-17.0,-0.37347604972745785,-0.10545206109951755,0.05711986642890521,0.1933287786824489,1.063308282753468,6.110487897466919,-0.22423316554340433,1.0439604708856494,0.2790890481589645,4.081540832540183
-14.0,-56.0,89.0,-33.0,0.0,0.4710888697360054,0.7771466067619452,1.065200947492241,1.239233778350128,2.2894318955960005,1.4361138100370483,5.050956331626997,-1.4440366427999733,-1.4079222629388268,0.09999999999999862
33.0,0.0,134.0,-17.0,13.0,-0.9212881682081502,-0.27638645046244514,0.0460644084104076,0.3408766222370154,0.9397139315723138,0.08890566768936303,0.09999999999999862,0.06004307536412634,0.8897298640582663,0.20467036409074812
22.0,3.0,98.0,-24.0,20.0,0.40786399658594963,0.5603797120231886,0.6412592580883909,0.7082737391138445,0.8168834152585451,0.09746813229563059,0.01988901426079647,-0.5306253019962037,-0.44476452145104295,0.1989430697484803
18.0,-5.0,98.0,-25.0,58.0,-1.279740338340471,-1.1302485466051237,-1.0509725964424397,-0.983021782017282,-0.5277513253687252,0.043215962457838986,0.9597351851304646,0.983081268090436,0.8091394918240787,-0.0804378751701984
28.0,-10.0,109.0,3.0,39.0,0.41635565288539444,0.5371168162763964,0.6056082223787551,0.6614827905148903,1.0273710915353877,0.2535992486033715,0.9664198736372236,0.06376361781361206,-0.00917108498816932,-0.4652711247043703
-5.0,-5.0,84.0,-3.0,4.0,0.5317633666754249,0.5559021576860586,0.6212188863030668,0.6694964683243332,0.697895045983902,0.6282045565793681,0.7339656447235527,0.231714565829084,0.8131517796930283,-0.0349075218731919
21.0,15.0,78.0,-38.0,18.0,-0.19059871747720525,-0.15116450006812832,0.1643092392044876,0.38119743495441005,0.5849408915679741,-0.13146649436691937,0.12345550176824688,-0.101639656591169,-0.590263720277514,-0.2150410922277935
36.0,-11.0,48.0,28.0,70.0,0.8366498954004564,1.0028717289237257,1.1469306513105595,1.302071029265611,1.822899440971855,0.4294712305609627,0.3734575288388896,-0.263854019715049,0.19633940408620912,-0.05201544734716024
7.0,-46.0,9.0,-43.0,-36.0,0.7774967734236307,0.9924145807114639,1.232616835915512,1.371681299454699,1.7003791223655016,0.03324816240708229,0.4158576934841408,0.40888908483509445,-0.04531836968683395,0.214323876035068
-10.0,37.0,39.0,13.0,-21.0,-1.0389519011871755,-0.7050030758055836,-0.16079017518372973,0.4081596754663903,0.5689498506501196,0.10047111573061049,-0.01183109603447153,0.050425041667550345,0.04695168446084915,0.12468466434410738
-4.0,-2.0,46.0,8.0,-3.0,0.36530147134765034,0.45522183352553336,0.6238225126090646,0.882343553870478,1.062184278226245,0.00800998601606861,0.006830697035949998,0.09388689021792868,0.11331515154877991,0.02297490507502286
23.0,12.0,53.0,26.0,123.0,-0.8362512818908083,-0.7006429659085147,0.29381801796163565,0.7910485098967106,1.7855094937668605,0.01147993046144648,0.011109330277746165,-0.0079637089924077,-0.04854729631962016,0.3018780056665008
-8.0,-6.0,-3.0,-7.0,2.0,-1.3891396087301808,0.13535206444037629,0.5627796363573547,1.0471975511965974,1.417634780191312,0.04767644076089297,0.8117139761271077,0.33093546371931293,1.7064875820805114,0.027340111637278057
57.0,-27.0,45.0,14.0,8.0,-2.84171335483804,-1.028157595720296,-0.6711584305396374,0.7853981633974483,1.3994367275081805,0.09628000442458959,0.09999999999999862,0.09999999999999862,0.03081553352857326,0.18293929366181189
-31.0,-42.0,37.0,20.0,37.0,-0.0920131739545127,0.6440922176815893,0.841263304726974,1.1567370439995894,1.340763391908614,0.09999999999991335,0.16186867557323967,0.09927806422483773,0.03654537116927371,0.037935394460936314
0.0,-5.0,15.0,-10.0,167.0,-1.313229261662246,-1.0230128502451752,-0.12334197485225529,0.9794803885326147,1.9807270079215096,0.09999999999999862,0.0420924179565162,0.7780020360174319,0.24829449925346905,0.46241320663870633
2.0,-62.0,19.0,-5.0,-16.0,-1.4083001550574934,-0.7989395110422319,-0.7041500775287468,2.3155704472579943,2.45098392370583,5.6152998917369246e-15,0.8144563883746002,0.09999999999989914,0.02702157525253878,0.03197531996047188
2.0,-78.0,2.0,-71.0,-90.0,-1.3146546860798152,-1.0801153524129936,-0.8949527205707661,0.3271206495879353,1.4134080897290033,0.32648873293442804,0.7541690800102486,0.2652467563805265,0.3637047399375519,0.2574756747215531
20.0,-74.0,23.0,-70.0,-57.0,0.2656157054055508,0.5770272220879211,1.0349853348561124,1.1998502554526613,1.822673288817402,0.04414085081781705,0.10248591613467259,0.08863880102146457,0.14316084951840352,0.10000058199439796
-97.0,-89.0,-19.0,5.0,-2.0,0.5810469171216233,0.8961910077638597,1.0340665474198376,2.1764638759979444,2.5703939893007393,0.03362525397300589,-0.041253662534523824,-2.7461066079351317,-0.003492591046745033,0.40128128622973847
84.0,-1.0,88.0,73.0,1.0,-1.2765549399312992,-0.8963045322921888,-0.5160541246530785,-0.11769655474543894,0.3349825019677879,0.11802408156260061,0.0693488358049493,0.13525823200989676,0.15603933354867064,0.30875846071139523
-92.0,-88.0,-13.0,-94.0,-16.0,-1.843413871114672,-1.1164337529286041,0.38945363474253636,0.7529436938355705,1.635705265918653,0.4356344749392548,-0.19202016342769213,0.15401394049534053,1.2521417100516232,0.2425982174387317
1.0,71.0,74.0,-6.0,84.0,0.3916574395722021,0.9083119343270223,1.2416374148140026,1.3583013329844462,1.6749605394470777,0.14904825731164037,0.10000070458579988,0.10000000000004125,0.09999999999989914,0.10000000000008388
-93.0,-12.0,-11.0,-85.0,-14.0,-1.9854865570687492,-0.5277875658030853,-0.3267256359733386,0.6283185307179586,1.4828317324943825,0.6223966364659276,0.21338064824390687,0.23677485441570797,1.496993654200017,0.2684762490277478
29.0,-29.0,140.0,-22.0,63.0,0.01562981419696463,0.2813366555453549,1.2347553215601677,1.719279561666056,2.7664771128626535,0.1106643759258351,1.2208852222216806,-0.4084832335765196,0.3926661251967105,0.2414316785932574
102.0,94.0,113.0,2.0,2.0,-2.243994752564138,-1.5126186850617522,0.8144869842640206,1.9780398189269066,2.111017285745522,0.18472722040832804,0.08537270891559064,1.081539531406753,0.10670227715776978,0.12594655133654553
73.0,70.0,55.0,-60.0,16.0,-2.4224328895150213,-1.968226722730955,-0.7191597640747718,0.8705618196694607,1.2112164447575102,-0.13969836115263282,0.15031253169585299,0.63604716386441,0.10025389222569889,0.1000935908626602
81.0,-8.0,191.0,71.0,-5.0,-0.5021876732504129,-0.33868470986655774,0.8992662986112041,1.6934235493327883,2.5109383662520655,0.405072974152964,1.0541560304868995,0.26860811632609716,0.03752630028899406,0.5632636640691037
74.0,-43.0,51.0,8.0,6.0,-2.522446656166987,0.02293133323788199,0.9860473292289127,1.8803693255062992,2.2472706573124066,0.0999999999999844,0.10000000000004125,0.356559660679315,0.06730069468328712,0.052798349757856
72.0,23.0,164.0,-69.0,3.0,-1.8646872524532967,0.12161003820347638,0.9728803056278066,1.8038822333515583,2.188980687662566,0.9397279969438785,-0.03128490237563947,0.23339401765165357,3.1858705975874333,0.127852329518125
4.0,-16.0,29.0,-20.0,-73.0,-2.6662689424083585,-1.626498324198971,-0.7204124997593615,-0.2599426545523471,0.2896503865011866,0.046329680737363745,1.274717035952696,0.1997883402066036,0.2197095248149818,0.5711246531371671
66.0,-14.0,144.0,43.0,-10.0,-1.628301394635172,-0.59926333854603,-0.030265825179092154,0.38134939725656425,0.7808582896205847,0.6106245615541528,1.1303764657696918,-0.22212209552618267,0.11972792582223124,0.7703716382673194
-115.0,-157.0,67.0,-109.0,-71.0,-0.9376071097923027,-0.5844823541562407,0.012176715711588404,0.41400833419400396,2.5084034365871997,1.7172135874061119,-0.0800468127164905,0.6650709666306851,-0.18354084612521993,1.610188264652186
-62.0,38.0,73.0,31.0,-80.0,-0.7479982508547129,-0.4113990379700918,0.02493327502849052,0.43633231299858233,1.1469306513105595,0.10003087382586248,0.09961472041857608,0.1526660575063458,-0.032211226710467146,0.04659142720055905
129.0,-9.0,290.0,115.0,1.0,-0.9877218282077442,-0.4906747146580406,0.006372398891663078,0.4142059279580863,0.885763445941139,1.0436062889242863,2.5248681993868987,-1.4530764395582572,0.5514570084928097,5.629177679544739e-15
16.0,-61.0,164.0,5.0,66.0,-0.8567979964335799,-0.6101440277633068,0.0,0.4154172103920386,2.67424829189875,0.04161604883959289,2.9501933226381087,0.27239273420818777,-0.024092385510010764,1.0778548111685127
-28.0,-44.0,111.0,-8.0,0.0,-0.8843979318929249,-0.6467984875037809,0.0,0.4487989505128276,1.3463968515384828,0.5557374627733214,1.6523779306510122,0.6334766666590057,0.8140625798045406,0.09999999999999862
-11.0,-11.0,100.0,-7.0,21.0,-1.060537647390185,-0.727035242550504,0.006670048096793835,0.44689322248517227,2.6346689982334786,2.61818296276077,0.4139061716500233,-0.3625306238534711,0.9896515256064746,0.4595699825200711
-26.0,-32.0,137.0,5.0,-14.0,-1.0337719415658722,-0.6310036526441034,-0.026851219261450954,0.42961950818321926,1.4902426690105433,0.17338047180162053,1.7413726139860075,0.5348170497465845,0.04779365370879276,-0.007501682044776949
-44.0,-47.0,74.0,-49.0,25.0,-0.816946926832018,-0.6044078889570215,-0.04649291453515536,0.4051525409492118,2.5703939893007393,2.387513749508606,-0.3261077503578924,-0.8153171548097845,0.36577845584609603,0.11428386556727183
10.0,24.0,111.0,-13.0,50.0,-1.7106394780416472,-0.682954924693433,-0.045530328312895385,0.39676428958380416,2.64726337476407,0.27838171569291503,0.21497720297119718,0.7084071387555526,1.6016670331929164,0.4765966830491436
15.0,-47.0,134.0,-51.0,-47.0,-1.6809724218606708,-0.6358734629510403,-0.06925354546991525,0.37145083479318197,1.2780427027629822,-0.07624104601264257,0.860482190222646,0.6077210516332969,0.5958949601573723,1.027311929989351
19.0,-5.0,177.0,-8.0,0.0,-1.640407724706809,-0.6234759986893041,-0.07869114546564049,0.3450304070416532,0.8777089301936805,0.5669247489170018,1.1824593136064352,0.5417426504241747,0.8815661802471397,0.09999999999999862
4.0,-2.0,70.0,-7.0,2.0,-0.6844810809497317,-0.6142778931600152,-0.08775398473714535,0.3217646107028651,0.9769943634068818,-8.543513119185775e-15,0.8471876804090059,-0.2965888446741346,1.779770012401562,0.03036957284604678
61.0,30.0,153.0,9.0,20.0,-1.5313856662659926,-0.6530909459075556,-0.0675611323352645,0.3603260391214098,0.900815097803525,-0.15493617825457953,-0.04561466586628976,-1.0367349719390915,-0.012335099943664302,-0.13406120538629734
42.0,19.0,96.0,-32.0,-37.0,-1.3715161957836037,-0.33994845878397006,0.1875577703635698,0.633007474977048,0.9377888518178485,0.17856113049339922,0.06257967458714014,0.14912046832799164,0.13373928268504784,-1.5018163951447163
-32.0,-51.0,-8.0,-83.0,-76.0,-1.0471975511965979,-0.8454438945440419,-0.019214633966910366,1.229736573882243,1.4987414494189837,0.5314604018976595,-0.31986428303611925,0.07672545313431402,1.3980576918428214,-0.5830109894339742
-45.0,-53.0,68.0,-31.0,-19.0,0.5110535338122109,0.606133261033087,1.0736085865357303,1.3430011469948804,1.8500930255062213,4.749752037070014,3.171855603683193,-2.2640896817130334,-0.02114760061579187,0.00028188992132407997
27.0,1.0,118.0,0.0,10.0,-1.6409483957585522,-0.6161181708981927,-0.0183005397296494,0.39651169414240073,0.7991235681946853,0.31849628850412376,2.076464000744238e-15,-0.5708553195689574,0.09999999999999862,-0.06408198118000466
9.0,-12.0,121.0,-2.0,-6.0,-1.6409483957585522,-0.6283185307179586,-0.030500899549415372,0.39651169414240073,0.8967264467528153,0.43492697777340317,1.5618778531052713,-0.5387686651003756,0.9791131011707734,1.2150031051876398
-6.0,1.0,112.0,2.0,35.0,-0.8967264467528149,-0.5795170914388938,-0.0183005397296494,0.38431133432263476,2.4217714242235884,0.5078404122176754,-1.9253695859866582e-14,0.537619879116543,-0.0032993831584576857,0.7920053402293433
5.0,-15.0,105.0,-19.0,-3.0,-1.698963769019148,-0.769004653345509,-0.10134169850289654,0.30402509550868917,0.9120752865260693,0.606851981769476,1.0405841707392247,-0.3834730953559258,0.7186847705707308,-0.00844762988249786
33.0,7.0,138.0,-9.0,0.0,-1.715995987254929,-0.8078381109230897,-0.3115192715324331,0.06863983949019703,0.4487989505128276,-0.31589384955324584,-0.044620112399692914,-0.609716605578773,0.9304433023381038,0.09999999999999862
26.0,-20.0,127.0,0.0,-9.0,-1.421412238079532,-0.6337506793985175,-0.21728594722234895,0.11769655474543894,0.525107705787343,-0.15319637193931496,1.091938738635948,-0.34318636377031597,0.09999999999999862,0.605342385283221
-2.0,-11.0,109.0,-6.0,2.0,-0.49423140241152685,-0.38249212882283423,0.012892993106387252,0.31372949892209956,0.9497838255038911,0.7151627148490848,1.872202598826947,-0.2250507524375941,0.840605646676194,-0.02881475268345713
21.0,-23.0,114.0,-22.0,9.0,-1.2892769851095776,-0.5956786070442983,-0.187679561123546,0.10607975193939545,0.8486380155151654,-0.4591230548466653,0.830058216171674,0.3302637648966169,0.3386705031872722,-0.11356950202732256
-18.0,-4.0,104.0,-13.0,4.0,-0.5477648729336053,-0.39471292314333306,0.1288858524549661,0.3866575573648978,0.6363738964963939,0.5430607642275141,0.24795565237533926,0.3460642271439469,0.5980330007015006,-0.0009032072177156472
13.0,15.0,137.0,22.0,19.0,-0.586604437392285,-0.3345817902163404,0.08255914304039536,0.3780339707639171,0.734341851254046,0.024491885651221942,-0.11455552593592094,-0.24508015458671095,-0.010205532946706869,-0.20749182158333293
21.0,-4.0,126.0,-2.0,9.0,-1.0897542005921053,-0.405808049592876,0.07751389711324608,0.3966887675795534,0.7523407660991523,-0.21496200649971123,1.3972469546955275,-0.7161391185551425,0.8397070052871728,-0.051736030533193735
21.0,-2.0,115.0,-14.0,5.0,-1.2212125745408393,-0.5779784703933744,-0.009322233393441515,0.29831146859012847,0.67120080432779,0.3639701758449213,0.7854139096755284,-0.4896081833045415,0.7386149779158145,-0.05409758275260586
-3.0,-4.0,108.0,-16.0,1.0,-0.6728669642105172,-0.47796756768057413,-0.041764156399273666,0.2645063238620651,0.8492045134518937,0.4555127407059829,0.6873186509450648,-0.4820902599293163,0.6863978926990114,0.3272762115010147
19.0,0.0,127.0,-4.0,7.0,-1.1584324959367525,-0.35754089380763965,0.09057702643126841,0.4338162844866029,1.0535538337531785,0.13943639258434926,0.09999999999999862,0.529259155652932,0.9594788124126077,0.09435521967315288
5.0,0.0,129.0,-4.0,5.0,-0.7027246725135066,-0.4443700135011879,0.12401023632591279,0.4960409453036516,1.0127502633282885,-0.018856573307418655,0.09999999999999862,-0.5798010665773332,0.9585800360956171,-0.022573740255028514
10.0,-5.0,124.0,-4.0,0.0,-0.7908904582463814,-0.43938358791465637,0.021969179395733285,0.40642981882105733,0.7579366891527823,0.12871701044769593,0.7816329466775209,-0.2808263739577314,0.7957740016243542,0.09999999999999862
6.0,-12.0,109.0,-13.0,4.0,-1.5172144054141012,-0.7050252813262552,-0.005640202250610127,0.3553327417884322,0.6711840678225949,0.3498472236561186,1.9248562289880966,-0.4653027952173915,0.9602482141024518,0.007948874337851195
1.0,-4.0,91.0,-11.0,3.0,-0.9899736412951441,-0.5321823620835167,-0.005722390990145598,0.371955414359447,0.9556392953542723,0.29190683442786225,0.47965846469056794,0.34870801787854544,0.6629743351765377,0.7906389317926448
6.0,0.0,108.0,-7.0,37.0,-0.8849556770675471,-0.6194689739472832,-0.13274335156013217,0.25442475715692003,2.223451138632213,0.0031865675188814876,0.09999999999999862,0.5275992689436149,2.3349571423656004,0.6274192705599105
1.0,-1.0,112.0,3.0,5.0,-0.7920428179101169,-0.5581509790641763,-0.02657861805067485,0.3561534818790464,0.6963597929276868,-5.056718932472393e-15,0.5095477436757561,0.6814353715178236,-0.0007380895192504663,0.02067097997148993
30.0,-11.0,120.0,-14.0,2.0,-1.5157266726000838,-0.6451016634249491,-0.047202560738411226,0.33041792516887636,0.9912537755066291,0.38592977056651334,1.236435239805264,-0.6568832280133293,0.9899020300036095,0.30226332907870657
15.0,-3.0,138.0,-2.0,6.0,-1.4660765716752369,-0.5759586531581289,0.02094395102393154,0.3769911184307757,0.9948376736367681,0.44471479435069694,1.0896821515404143,-0.357436930328896,0.9108683412913253,-0.041609179079171915
24.0,1.0,112.0,0.0,2.0,-0.8960556365909031,-0.421038190687292,0.04318340417305544,0.4102423396440278,0.723322019898681,0.06695850251242,5.60142210392911e-15,-0.045807016566809605,0.09999999999999862,-0.0002901356057784035
0.0,9.0,129.0,-13.0,19.0,-0.9285769436274256,-0.5393530750410793,-0.005560340979804845,0.3503014817277115,0.9285769436274256,0.09999999999999862,-0.06001327651964238,0.5393705045642445,0.8838473577998678,0.21313049208269297
12.0,6.0,110.0,-4.0,42.0,-0.8116241126145862,-0.5686890040768873,-0.04969127220089309,0.3257538955391879,2.214022239173123,0.08613648072780236,-0.029386555418662412,0.219056458172171,1.0021998538439072,0.6357539117822849
17.0,-12.0,112.0,-2.0,19.0,-1.5601828381003364,-0.6898767651464075,-0.09552139825104078,0.2865641947531232,2.1226977389120227,0.4337573819915871,1.6415483552908765,0.6223082595596563,1.026493464182011,0.5046656860585909
5.0,-15.0,124.0,-11.0,4.0,-1.3318472596265956,-1.1359873685050377,-0.7677707731965082,-0.49356692562632665,-0.28203824321504367,-0.034779463108177595,0.8406118486415565,0.4478675497606538,0.7725615337011632,0.010704870168078869
23.0,8.0,119.0,-1.0,29.0,-0.5182376959846646,0.07505511459088199,0.40386799756046265,0.668347925166429,1.9407108201356742,0.10730514559236745,0.06462284739389215,-1.1601721775246523,0.8181665645595959,0.009412061401893101
-1.0,-23.0,76.0,-33.0,-25.0,-0.3540614260754147,0.6350625578813003,1.1071444593151867,1.48930599857119,2.0063480810940186,1.3357370765021415e-16,0.7994989568198891,-0.03637106418799216,-0.13147521683186356,0.9658647631218611
18.0,-21.0,155.0,-27.0,75.0,-2.02372532899956,-1.3009662829282886,-0.8865844298474266,-0.5589336622951167,1.4166077302996918,-0.34751029869356886,1.2725615994095905,-0.33813285946442795,0.697418626218417,-0.5600544896224071
-8.0,-37.0,0.0,-24.0,174.0,-1.2401023632591288,-0.6613879270715355,0.2952624674426496,1.2637233606545406,1.7597643059581927,-0.05473849564416042,1.399480949757438,0.09999999999999862,1.6389407649105565,-0.47016534268461063
-66.0,-57.0,-83.0,32.0,-82.0,-2.6003444810612146,-1.6119782529655493,0.458884320187273,1.7061083699270414,2.7180071272630792,0.16350553710889784,0.09999999999988493,0.12062533623674765,0.047302892797779404,0.17531559981365172
44.0,-13.0,203.0,-34.0,82.0,-2.0688536987054738,-1.1847281864381771,-0.6778295594049273,-0.2888143340073168,2.092430379032601,-0.31697370265235636,1.102177973167953,0.5866921907797562,0.7575214889845995,0.8230494779544045
-7.0,-29.0,140.0,-22.0,63.0,-1.132149614632203,-0.42639401070563476,0.004901080582823347,0.32837239904916693,2.279002471012877,-0.03381999050710283,1.1455509693862447,-0.4928574325700317,0.8151295641759603,0.31140940931447714
