Numéro enregistrement,Numéro battement,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Centre 1,Centre 2,Centre 3,Centre 4,Centre 5,Ecart-type 1,Ecart-type 2,Ecart-type 3,Ecart-type 4,Ecart-type 5,Période interpics
1,1,9.403339905427242,-12.653305941145058,104.7383803417442,-19.07425106690218,40.51953688394647,-1.3094038351740622,-0.34983312521955234,-0.08644338590468381,0.12855239593275003,1.8355422861493382,0.042426181498901906,0.07506705815109956,0.0855603574693854,0.0735768690789198,0.27705091756972855,0.702
1,10,-10.940694635829654,-24.805387071807598,81.51619985016092,-27.08754159752806,39.432488595535915,-1.3733425010981135,-0.37741139752960295,0.04981664993042026,0.24182257222439704,1.7326223267226624,0.22875967471726238,0.3068178951064361,0.0748886973407249,0.0723610974694712,0.23635029794537876,1.598
1,11,10.337720779446906,-15.096897895654251,105.8091307131401,-17.61630713538954,46.53153001494486,-1.1036757178997814,-0.20187359738083466,0.015910355868906205,0.2021605276571291,1.703829191244849,0.055111121789612215,0.06904226784090003,0.060032562587901794,0.0592351483201655,0.2869328397734135,1.662
1,12,35.60220330642955,-2.1397003413136715,123.08222929295633,-10.410311617388656,45.59292738222405,-1.3070488361698924,-0.14321776073355752,0.11884508953072093,0.30802535871235737,1.8501777653573495,0.6204594662862258,0.0008186682555179157,0.05770252338314974,0.050248447304660084,0.30619037553731054,1.644
1,13,6.801429095492523,-15.773526018593094,102.79659447205624,-20.533343867019124,48.82919407138803,-1.192636803578946,-0.20357234356837772,0.0365121679679843,0.24862733161896416,1.89577072338769,0.02527145587308262,0.08541968380104921,0.06714698698520272,0.06093942496481902,0.32875208391153965,1.516
1,14,-28.86401023820637,-15.008876725205504,83.91138731782758,-23.553115853481497,-11.078630066698473,-1.6357101005557424,-1.1899183278928034,-1.0236152105938445,-0.8792009057103303,-0.2992332487375893,0.25711042282419055,0.04233159576770913,0.06453713576327658,0.049320902987271764,0.12729923456808684,1.472
1,15,-82.1542353788198,-56.478508170007174,61.80293236635115,-55.61044624230263,-36.79251938436268,-2.8406836449569774,0.13801648211232426,1.0353490285713862,1.1456679915134123,1.552627077724373,0.6439316856236541,0.7907619125643813,0.06859502417452282,0.03457537981253659,0.22261445190137027,2.882
1,16,-9.396493787550998,-27.01674480072989,99.58936525164088,-28.19150806493456,39.05944538319658,-1.4980223549930296,-0.4896353532257991,-0.05563691208840657,0.1497231802300888,1.7583565625597615,0.13599157632402464,-0.31906053574069293,0.07071216572523531,0.06933681985721987,0.28445989549026396,1.484
1,17,7.0685885481145805,-16.09377831249895,105.3086779109433,-18.234674930139434,46.38238874312215,-1.1856657678050226,-0.24027557281370618,0.00857107874896856,0.2023122922949211,1.7748175077384811,0.019559127936755683,0.081412303221964,0.09153762376265873,0.060253273727702485,0.33991950406521443,1.562
1,18,-0.24312952978584748,31.52205725052466,120.01859544297992,-6.76867756038618,46.54965398969729,-2.424741728959555,-1.3660446940394548,-0.06718132626468698,0.11671603942886816,1.6502368830323562,0.01041096890201136,0.5199261915179652,0.06440343388981928,0.04552146169667653,0.32728300224954854,1.552
